date,has_mushroom,photo_count,species_count,temperature_max,temperature_min,temperature_mean,precipitation_sum,rain_sum,snowfall_sum,wind_speed_max,wind_speed_mean,relative_humidity_mean,soil_temp_mean,soil_moisture_mean,rain_1,rain_3,rain_7,temp_range,seasonal_sin,seasonal_cos
2019-06-26,1,48,21,29.0,22.8,25.3,2.4,2.4,0.0,18.0,10.7,91,25.1,0.478,2.4,23.69999999999997,55.99999999999997,6.199999999999999,0.0966127018812031,-0.9953220513156602
2019-06-27,1,35,12,30.1,23.7,25.9,3.0,3.0,0.0,12.0,6.2,89,26.4,0.483,3.0,10.499999999999972,58.99999999999997,6.400000000000002,0.07947729992362097,-0.9968366760893436
2019-06-28,1,45,0,30.5,23.1,25.8,20.2,20.2,0.0,13.0,4.5,90,26.6,0.477,20.2,25.599999999999973,77.89999999999998,7.399999999999999,0.06231837935432508,-0.998056320853012
2019-06-29,1,32,9,29.5,21.6,25.1,8.3,8.3,0.0,9.6,5.6,88,26.0,0.474,8.3,31.49999999999997,71.29999999999997,7.899999999999999,0.045141017773971934,-0.9989806246941579
2019-06-30,1,31,0,28.3,21.4,24.3,5.4,5.4,0.0,13.0,6.9,88,25.0,0.476,5.4,33.89999999999997,60.59999999999997,6.900000000000002,0.02795029824021032,-0.999609314096404
2019-07-01,1,8,0,30.6,22.3,26.7,0.2,0.2,0.0,15.8,8.2,84,26.8,0.441,0.2,13.899999999999972,44.59999999999997,8.3,0.010751307763521931,-0.9999422030204416
2019-07-02,1,14,0,29.5,23.3,25.3,10.9,10.9,0.0,18.1,9.6,90,26.4,0.444,10.9,16.49999999999997,50.39999999999998,6.199999999999999,-0.006450864198105151,-0.9999791929590823
2019-07-03,1,24,0,29.0,23.1,25.4,19.0,19.0,0.0,13.0,7.7,92,25.5,0.49,19.0,30.099999999999973,66.99999999999997,5.899999999999999,-0.02365112724523159,-0.9997202729664083
2019-07-04,1,32,4,31.1,24.2,27.6,1.6,1.6,0.0,21.5,12.6,86,27.1,0.491,1.6,31.499999999999975,65.59999999999998,6.900000000000002,-0.04084439154329611,-0.9991655196610109
2019-07-05,1,32,0,32.7,25.1,28.4,0.2,0.2,0.0,15.5,10.1,83,28.4,0.467,0.2,20.799999999999972,45.59999999999997,7.600000000000001,-0.05802556932878034,-0.9983150972033183
2019-07-06,1,11,0,32.8,23.0,28.4,0.0,0.0,0.0,12.9,6.7,82,28.9,0.436,0.0,1.7999999999999716,37.29999999999997,9.799999999999997,-0.07518957641475855,-0.9971692572470178
2019-07-07,1,18,0,33.1,23.5,28.4,0.0,0.0,0.0,15.3,8.2,82,29.2,0.411,0.0,0.1999999999999716,31.89999999999997,9.600000000000001,-0.09233133369539122,-0.9957283388645872
2019-07-08,1,15,0,32.4,25.1,28.3,2.8,2.8,0.0,14.2,8.3,86,29.1,0.395,2.8,2.7999999999999714,34.49999999999997,7.299999999999997,-0.10944576864891556,-0.993992768446958
2019-07-09,0,0,0,32.7,24.8,28.7,1.8,1.8,0.0,13.6,9.0,82,28.9,0.383,1.8,4.599999999999971,25.39999999999997,7.900000000000002,-0.12652781683868314,-0.9919630595773397
2019-07-10,1,1,0,33.6,24.6,29.2,1.8,1.8,0.0,11.3,5.7,78,30.0,0.35,1.8,6.399999999999972,8.19999999999997,9.0,-0.1435724234118113,-0.9896398128792412
2019-07-11,0,0,0,35.1,24.4,29.3,0.0,0.0,0.0,13.1,6.8,78,29.6,0.336,0.0,3.5999999999999717,6.599999999999972,10.700000000000003,-0.16057454459499376,-0.9870237158387383
2019-07-12,0,0,0,36.3,25.6,30.3,0.2,0.2,0.0,18.7,13.8,59,30.1,0.322,0.2,1.9999999999999716,6.599999999999972,10.699999999999996,-0.177529149187035,-0.984115542601034
2019-07-13,1,42,6,34.1,26.3,29.4,2.3,2.3,0.0,19.5,15.2,68,29.7,0.314,2.3,2.4999999999999716,8.899999999999972,7.800000000000001,-0.19443122004766197,-0.9809161537413774
2019-07-14,0,0,0,33.1,24.8,28.4,0.7,0.7,0.0,17.6,12.3,72,29.0,0.313,0.7,3.1999999999999718,9.599999999999971,8.3,-0.2112757555821793,-0.9774264960104055
2019-07-15,0,0,0,31.6,25.1,27.9,6.9,6.9,0.0,15.5,10.9,87,29.0,0.338,6.9,9.899999999999972,13.69999999999997,6.5,-0.22805777122151982,-0.9736476020539838
2019-07-16,0,0,0,32.3,25.3,28.3,1.7,1.7,0.0,18.2,11.8,85,28.8,0.374,1.7,9.299999999999972,13.599999999999973,6.9999999999999964,-0.2447723008972596,-0.9695805901076308
2019-07-17,0,0,0,31.6,24.9,28.0,1.4,1.4,0.0,16.9,10.4,87,28.9,0.374,1.4,9.999999999999973,13.199999999999973,6.700000000000003,-0.2614143985111562,-0.965226663665613
2019-07-18,0,0,0,32.6,24.7,28.4,2.1,2.1,0.0,17.0,10.5,81,29.0,0.377,2.1,5.199999999999972,15.299999999999972,7.900000000000002,-0.2779791393987801,-0.9605871111248129
2019-07-19,0,0,0,33.4,25.0,28.7,1.2,1.2,0.0,19.0,11.8,80,29.3,0.355,1.2,4.699999999999972,16.299999999999972,8.399999999999999,-0.29446162178680124,-0.9556633054034704
2019-07-20,1,9,3,32.4,24.9,28.4,2.8,2.8,0.0,16.3,10.5,83,29.2,0.341,2.8,6.099999999999972,16.799999999999972,7.5,-0.3108569682435036,-0.9504567035349151
2019-07-21,1,1,0,32.0,24.3,27.6,0.6,0.6,0.0,14.9,8.0,86,28.7,0.329,0.6,4.599999999999971,16.699999999999974,7.699999999999999,-0.3271603271220951,-0.9449688462364056
2019-07-22,0,0,0,30.9,24.2,27.0,11.4,11.4,0.0,12.1,6.5,87,27.9,0.39,11.4,14.799999999999972,21.19999999999997,6.699999999999999,-0.34336687399638804,-0.939201357453208
2019-07-23,0,0,0,32.2,23.9,27.1,12.5,12.5,0.0,16.4,11.2,74,27.7,0.412,12.5,24.49999999999997,31.99999999999997,8.300000000000004,-0.3594718130884232,-0.9331559438780432
2019-07-24,0,0,0,31.9,20.8,25.7,0.0,0.0,0.0,14.7,10.6,55,27.2,0.366,0.0,23.89999999999997,30.599999999999973,11.099999999999998,-0.3754703786876202,-0.9268343944460494
2019-07-25,0,0,0,31.6,18.6,25.3,0.0,0.0,0.0,10.0,8.2,57,26.9,0.332,0.0,12.49999999999997,28.49999999999997,13.0,-0.39135783656102596,-0.9202385798054075
2019-07-26,0,0,0,33.3,19.8,26.8,0.1,0.1,0.0,21.1,9.4,67,27.8,0.306,0.1,0.09999999999996981,27.399999999999974,13.499999999999996,-0.4071294853542516,-0.9133704517637858
2019-07-27,1,2,0,32.5,23.2,27.7,3.9,3.9,0.0,15.6,10.5,78,28.4,0.298,3.9,3.99999999999997,28.49999999999997,9.3,-0.4227806579826773,-0.9062320427107697
2019-07-28,1,8,2,31.6,24.3,26.7,8.8,8.8,0.0,16.5,10.7,86,28.1,0.327,8.8,12.79999999999997,36.699999999999974,7.300000000000001,-0.4383067230125192,-0.898825465016444
2019-07-29,0,0,0,33.4,24.3,28.1,3.2,3.2,0.0,15.0,10.1,81,28.7,0.362,3.2,15.89999999999997,28.49999999999997,9.099999999999998,-0.45370308603134424,-0.8911529104063088
2019-07-30,0,0,0,33.7,24.9,27.8,3.6,3.6,0.0,13.8,8.4,84,29.0,0.354,3.6,15.599999999999971,19.599999999999973,8.800000000000004,-0.46896519100763184,-0.8832166493127127
2019-07-31,0,0,0,33.3,24.1,27.5,2.5,2.5,0.0,10.2,5.7,83,28.8,0.351,2.5,9.29999999999997,22.099999999999973,9.199999999999996,-0.4840885216389759,-0.8750190302029955
2019-08-01,0,0,0,32.8,23.7,27.9,1.3,1.3,0.0,10.4,6.8,80,29.3,0.335,1.3,7.39999999999997,23.399999999999974,9.099999999999998,-0.4990686026885319,-0.8665624788845385
2019-08-02,1,4,0,33.0,24.8,28.3,2.6,2.6,0.0,12.1,5.8,77,30.1,0.314,2.6,6.39999999999997,25.89999999999997,8.2,-0.5139010013093104,-0.8578494977869301
2019-08-03,0,0,0,33.3,24.8,28.5,1.2,1.2,0.0,9.3,5.3,74,30.4,0.292,1.2,5.0999999999999694,23.19999999999997,8.499999999999996,-0.5285813283559292,-0.8488826652214553
2019-08-04,1,14,4,31.5,23.7,27.8,11.5,11.5,0.0,10.2,5.1,81,29.3,0.353,11.5,15.299999999999969,25.89999999999997,7.800000000000001,-0.5431052396834317,-0.8396646346181327
2019-08-05,0,0,0,33.0,24.7,28.4,1.2,1.2,0.0,11.9,7.1,77,29.9,0.318,1.2,13.899999999999967,23.899999999999974,8.3,-0.5574684374327892,-0.8301981337405212
2019-08-06,1,5,0,34.0,25.2,28.7,5.6,5.6,0.0,10.9,6.7,80,30.1,0.313,5.6,18.29999999999997,25.89999999999997,8.8,-0.5716666713027052,-0.8204859638785327
2019-08-07,0,0,0,35.2,25.5,29.9,0.7,0.7,0.0,16.8,11.0,75,31.3,0.301,0.7,7.499999999999968,24.09999999999997,9.700000000000003,-0.5856957398073508,-0.8105309990194823
2019-08-08,1,2,0,36.0,26.8,30.8,1.9,1.9,0.0,16.8,12.5,73,32.2,0.279,1.9,8.199999999999967,24.69999999999997,9.2,-0.5995514915196489,-0.8003361849976323
2019-08-09,0,0,0,37.6,27.7,31.7,0.1,0.1,0.0,17.8,13.1,65,33.2,0.274,0.1,2.6999999999999678,22.19999999999997,9.900000000000002,-0.6132298262997502,-0.7899045386224707
2019-08-10,1,1,0,36.7,25.9,31.1,0.0,0.0,0.0,18.7,10.3,69,33.2,0.272,0.0,1.999999999999968,20.99999999999997,10.800000000000004,-0.6267266965083301,-0.7792391467859886
2019-08-11,1,15,4,36.6,26.1,30.8,0.1,0.1,0.0,14.3,10.0,72,32.9,0.27,0.1,0.19999999999996804,9.599999999999971,10.5,-0.6400381082043503,-0.7683431655492202
2019-08-12,0,0,0,37.7,27.2,31.7,0.3,0.3,0.0,17.0,11.1,67,33.5,0.268,0.3,0.39999999999996805,8.699999999999973,10.500000000000004,-0.65316012232693,-0.7572198192083127
2019-08-13,0,0,0,37.7,27.5,31.7,0.7,0.7,0.0,16.1,9.5,65,33.9,0.266,0.7,1.0999999999999681,3.7999999999999714,10.200000000000003,-0.6660888558609771,-0.7458723993404063
2019-08-14,0,0,0,36.6,26.2,30.4,3.4,3.4,0.0,19.5,8.1,74,33.4,0.272,3.4,4.399999999999968,6.499999999999972,10.400000000000002,-0.6788204829862357,-0.734304263829602
2019-08-15,0,0,0,36.3,25.2,29.5,0.4,0.4,0.0,13.4,5.9,78,31.7,0.283,0.4,4.499999999999968,4.999999999999972,11.099999999999998,-0.6913512362094071,-0.722518835873311
2019-08-16,0,0,0,35.9,25.4,29.0,1.8,1.8,0.0,14.2,6.9,81,30.9,0.295,1.8,5.599999999999968,6.699999999999971,10.5,-0.7036774074790128,-0.7105196029692745
2019-08-17,0,0,0,34.7,25.8,29.2,1.3,1.3,0.0,17.2,10.6,78,30.6,0.306,1.3,3.499999999999968,7.999999999999972,8.900000000000002,-0.7157953492826641,-0.6983101158835585
2019-08-18,1,10,1,35.2,26.0,29.7,1.1,1.1,0.0,17.9,11.8,77,30.5,0.305,1.1,4.199999999999968,8.999999999999972,9.200000000000003,-0.7277014757264236,-0.6858939875998223
2019-08-19,0,0,0,33.7,25.8,29.0,3.0,3.0,0.0,17.6,7.7,82,30.4,0.316,3.0,5.399999999999968,11.69999999999997,7.900000000000002,-0.739392263595924,-0.673274892250183
2019-08-20,1,5,0,35.2,25.3,29.2,1.0,1.0,0.0,16.9,7.3,76,30.8,0.327,1.0,5.099999999999968,11.999999999999972,9.900000000000002,-0.7508642533989489,-0.6604565640279754
2019-08-21,0,0,0,31.6,24.8,28.0,5.4,5.4,0.0,12.1,7.4,81,29.2,0.391,5.4,9.399999999999967,13.999999999999972,6.800000000000001,-0.7621140503891487,-0.6474427960827475
2019-08-22,0,0,0,32.2,24.7,28.4,1.6,1.6,0.0,18.1,10.0,78,30.1,0.343,1.6,7.999999999999968,15.19999999999997,7.5000000000000036,-0.7731383255706026,-0.6342374393978054
2019-08-23,0,0,0,31.7,25.3,27.1,10.2,10.2,0.0,16.9,7.8,86,28.8,0.378,10.2,17.199999999999967,23.599999999999973,6.399999999999999,-0.7839338166829201,-0.620844401650647
2019-08-24,0,0,0,32.5,24.1,27.8,1.6,1.6,0.0,14.4,9.4,82,28.9,0.387,1.6,13.399999999999967,23.89999999999997,8.399999999999999,-0.7944973291665992,-0.6072676460566135
2019-08-25,0,0,0,31.4,24.8,26.9,13.7,13.7,0.0,12.8,7.7,89,27.7,0.446,13.7,25.499999999999964,36.49999999999997,6.599999999999998,-0.8048257371083452,-0.593511190196115
2019-08-26,0,0,0,32.9,23.6,28.4,0.6,0.6,0.0,16.6,11.7,83,28.5,0.443,0.6,15.899999999999967,34.099999999999966,9.299999999999997,-0.8149159841660791,-0.5795791048257612
2019-08-27,0,0,0,33.9,26.4,29.3,0.2,0.2,0.0,15.0,8.5,81,29.8,0.412,0.2,14.499999999999968,33.29999999999997,7.5,-0.8247650844733614,-0.5654755126737576
2019-08-28,0,0,0,31.4,24.6,27.5,2.9,2.9,0.0,10.4,4.9,87,28.6,0.433,2.9,3.6999999999999678,30.79999999999997,6.799999999999997,-0.8343701235229537,-0.5512045872199277
2019-08-29,0,0,0,30.5,24.2,27.0,6.4,6.4,0.0,9.7,5.1,89,28.0,0.456,6.4,9.499999999999968,35.599999999999966,6.300000000000001,-0.8437282590292712,-0.5367705514607104
2019-08-30,0,0,0,30.9,23.6,26.9,3.3,3.3,0.0,13.7,6.3,86,28.2,0.437,3.3,12.59999999999997,28.69999999999997,7.299999999999997,-0.8528367217694593,-0.522177676659508
2019-08-31,1,21,4,32.3,24.2,27.6,1.5,1.5,0.0,7.9,4.8,85,28.6,0.42,1.5,11.199999999999967,28.59999999999997,8.099999999999998,-0.8616928164028521,-0.5074302810827519
2019-09-01,0,0,0,34.6,24.6,28.7,0.1,0.1,0.0,11.3,7.9,69,29.1,0.376,0.1,4.8999999999999675,14.999999999999972,10.0,-0.8702939222685674,-0.49253272872205434
2019-09-02,0,0,0,34.0,22.8,27.6,7.6,7.6,0.0,12.6,7.2,69,28.6,0.377,7.6,9.199999999999967,21.99999999999997,11.2,-0.8786374941610001,-0.4774894280028391
2019-09-03,0,0,0,32.9,24.2,28.7,0.7,0.7,0.0,16.8,10.3,67,29.5,0.311,0.7,8.399999999999967,22.49999999999997,8.7,-0.886721063082993,-0.46230483047981086
2019-09-04,0,0,0,36.1,24.7,30.0,0.1,0.1,0.0,19.1,10.9,64,30.6,0.293,0.1,8.399999999999968,19.69999999999997,11.400000000000002,-0.8945422369764496,-0.4469834295196741
2019-09-05,0,0,0,36.0,23.7,30.0,0.0,0.0,0.0,14.4,5.5,61,31.0,0.28,0.0,0.799999999999968,13.29999999999997,12.3,-0.9020987014301837,-0.43152975897147144
2019-09-06,0,0,0,36.1,23.6,29.9,0.0,0.0,0.0,15.4,7.0,60,31.7,0.27,0.0,0.09999999999996803,9.999999999999972,12.5,-0.9093882203647925,-0.4159483918249421
2019-09-07,1,4,1,36.7,23.6,29.5,0.0,0.0,0.0,17.5,9.5,66,31.9,0.263,0.0,0.0,8.499999999999972,13.100000000000001,-0.9164086366943458,-0.4002439388573056
2019-09-08,0,0,0,36.6,23.8,29.5,0.0,0.0,0.0,18.8,10.4,70,31.8,0.261,0.0,0.0,8.39999999999997,12.8,-0.9231578729647039,-0.38442104726885545
2019-09-09,0,0,0,34.9,24.6,28.2,0.6,0.6,0.0,20.6,10.6,75,30.3,0.261,0.6,0.599999999999968,1.3999999999999715,10.299999999999997,-0.9296339319682695,-0.3684843993077793
2019-09-10,0,0,0,32.0,25.3,27.7,8.8,8.8,0.0,14.9,8.2,82,29.3,0.29,8.8,9.399999999999968,9.499999999999972,6.699999999999999,-0.9358348973349941,-0.35243871088460327
2019-09-11,0,0,0,32.3,24.1,27.2,4.7,4.7,0.0,16.2,8.5,84,28.6,0.296,4.7,14.09999999999997,14.099999999999973,8.199999999999996,-0.9417589340994617,-0.3362887301766828
2019-09-12,0,0,0,32.2,24.0,27.5,3.8,3.8,0.0,14.3,8.5,80,29.0,0.311,3.8,17.29999999999997,17.89999999999997,8.200000000000003,-0.9474042892438845,-0.32003923622313857
2019-09-13,0,0,0,33.3,23.4,28.1,0.5,0.5,0.0,13.6,6.7,72,29.9,0.294,0.5,8.999999999999968,18.39999999999997,9.899999999999999,-0.9527692922168511,-0.3036950375106588
2019-09-14,1,49,4,36.5,23.2,29.2,0.0,0.0,0.0,20.2,10.7,62,30.4,0.286,0.0,4.299999999999968,18.39999999999997,13.3,-0.9578523554276669,-0.28726097055059635
2019-09-15,1,3,0,34.9,23.8,29.2,0.0,0.0,0.0,16.0,9.5,65,30.7,0.282,0.0,0.499999999999968,18.39999999999997,11.099999999999998,-0.9626519747161487,-0.2707418984477642
2019-09-16,0,0,0,33.7,24.4,27.4,2.1,2.1,0.0,21.5,13.2,77,29.3,0.286,2.1,2.099999999999968,19.89999999999997,9.300000000000004,-0.9671667297977312,-0.2541427094613622
2019-09-17,0,0,0,25.6,23.5,24.4,76.4,76.4,0.0,40.3,17.7,97,25.7,0.446,76.4,78.49999999999997,87.49999999999997,2.1000000000000014,-0.97139528468375,-0.23746831555846842
2019-09-18,1,1,0,26.0,22.9,24.0,64.8,64.8,0.0,25.0,13.4,96,24.7,0.513,64.8,143.29999999999995,147.59999999999997,3.1000000000000014,-0.9753363880767837,-0.22072365096050223
2019-09-19,0,0,0,25.3,22.8,24.0,120.4,120.4,0.0,20.2,10.5,98,24.6,0.515,120.4,261.59999999999997,264.19999999999993,2.5,-0.9789888737409319,-0.20391367068311472
2019-09-20,1,9,0,27.5,24.5,25.9,15.7,15.7,0.0,19.9,13.4,92,25.8,0.505,15.7,200.89999999999998,279.4,3.0,-0.9823516608469237,-0.1870433490699166
2019-09-21,1,21,5,29.5,24.1,26.3,3.6,3.6,0.0,16.3,11.2,88,26.5,0.489,3.6,139.69999999999996,282.99999999999994,5.399999999999999,-0.9854237542919524,-0.17011767832049055
2019-09-22,1,2,0,29.6,24.1,26.2,5.9,5.9,0.0,15.7,10.9,90,26.7,0.481,5.9,25.19999999999997,288.9,5.5,-0.9882042449941422,-0.15314166701312007
2019-09-23,0,0,0,28.7,23.6,26.0,8.0,8.0,0.0,13.8,8.9,92,26.6,0.483,8.0,17.49999999999997,294.8,5.099999999999998,-0.9906923101615609,-0.13612033862266704
2019-09-24,0,0,0,30.5,23.3,26.6,0.0,0.0,0.0,15.0,8.9,81,27.4,0.465,0.0,13.899999999999972,218.39999999999995,7.199999999999999,-0.9928872135356962,-0.11905873003404988
2019-09-25,0,0,0,29.5,21.6,25.6,1.9,1.9,0.0,15.5,8.7,83,26.6,0.44,1.9,9.899999999999972,155.49999999999997,7.899999999999999,-0.994788305609327,-0.10196189005174576
2019-09-26,0,0,0,30.3,21.4,25.7,0.2,0.2,0.0,13.0,7.0,85,26.6,0.424,0.2,2.0999999999999717,35.29999999999997,8.900000000000002,-0.9963950238187231,-0.08483487790576538
2019-09-27,1,2,0,28.4,22.7,25.5,9.0,9.0,0.0,17.6,10.5,92,26.1,0.447,9.0,11.099999999999971,28.599999999999973,5.699999999999999,-0.9977068927101168,-0.06768276175455162
2019-09-28,1,54,12,30.7,24.4,27.0,2.3,2.3,0.0,20.4,13.3,84,26.8,0.457,2.3,11.499999999999972,27.29999999999997,6.300000000000001,-0.9987235240803972,-0.05051061718522288
2019-09-29,1,24,8,30.5,24.9,27.1,1.4,1.4,0.0,17.1,13.7,85,27.3,0.438,1.4,12.69999999999997,22.799999999999972,5.600000000000001,-0.9994446170919858,-0.033323525711631344
2019-09-30,0,0,0,30.9,25.1,27.3,1.8,1.8,0.0,18.7,12.8,87,27.6,0.412,1.8,5.499999999999972,16.59999999999997,5.799999999999997,-0.9998699583618592,-0.016126573270657762
2019-10-01,0,0,0,31.0,24.1,27.0,0.7,0.7,0.0,17.8,11.4,85,27.3,0.399,0.7,3.8999999999999715,17.299999999999972,6.899999999999999,-0.9999994220246925,0.001075151282798226
2019-10-02,0,0,0,30.6,23.1,26.4,0.8,0.8,0.0,15.9,8.3,88,27.2,0.386,0.8,3.2999999999999714,16.19999999999997,7.5,-0.999832969770105,0.018276557681691223
2019-10-03,0,0,0,31.8,23.3,26.7,0.1,0.1,0.0,14.5,7.9,82,27.2,0.378,0.1,1.5999999999999717,16.099999999999973,8.5,-0.9993706508539969,0.035472555753125565
2019-10-04,0,0,0,31.3,22.4,26.2,0.7,0.7,0.0,10.4,7.2,83,27.0,0.392,0.7,1.5999999999999717,7.799999999999971,8.900000000000002,-0.9986126020839734,0.052658056924614005
2019-10-05,1,2,0,31.2,21.9,26.2,0.2,0.2,0.0,8.9,5.5,83,27.1,0.376,0.2,0.9999999999999716,5.699999999999972,9.3,-0.9975590477788613,0.0698279757298709
2019-10-06,0,0,0,30.1,22.9,26.3,0.8,0.8,0.0,11.7,7.3,87,27.3,0.362,0.8,1.6999999999999718,5.099999999999972,7.200000000000003,-0.9962102997023297,0.08697723131368611
2019-10-07,0,0,0,28.7,19.4,24.1,0.4,0.4,0.0,18.8,12.7,87,25.8,0.355,0.4,1.3999999999999717,3.6999999999999713,9.3,-0.9945667569706337,0.1041007489354256
2019-10-08,0,0,0,27.4,17.5,22.2,0.0,0.0,0.0,12.0,7.9,72,24.4,0.36,0.0,1.1999999999999718,2.9999999999999716,9.899999999999999,-0.9926289059345095,0.12119346147073601
2019-10-09,0,0,0,29.0,18.2,23.8,1.8,1.8,0.0,14.8,10.1,86,24.5,0.352,1.8,2.1999999999999718,3.999999999999972,10.8,-0.9903973200352558,0.1382503109109819
2019-10-10,0,0,0,31.3,22.8,26.6,0.0,0.0,0.0,20.9,15.1,78,26.3,0.343,0.0,1.7999999999999718,3.899999999999972,8.5,-0.9878726596350429,0.1552662498599956
2019-10-11,0,0,0,25.3,11.3,18.5,4.8,4.8,0.0,29.4,18.2,80,22.6,0.364,4.8,6.599999999999971,7.999999999999972,14.0,-0.9850556718215013,0.172236243027682
2019-10-12,1,49,9,18.3,12.1,14.9,0.0,0.0,0.0,19.8,13.9,49,18.4,0.365,0.0,4.799999999999971,7.799999999999971,6.200000000000001,-0.981947190186646,0.18915526872004093
2019-10-13,1,11,0,26.0,13.2,19.7,0.5,0.5,0.0,8.8,5.3,67,20.7,0.355,0.5,5.299999999999972,7.499999999999972,12.8,-0.9785481345802031,0.2060183203251708
2019-10-14,0,0,0,29.1,20.2,23.8,41.2,41.2,0.0,13.1,8.9,93,23.5,0.454,41.2,41.699999999999974,48.299999999999976,8.900000000000002,-0.9748595108374125,0.22282040779479959
2019-10-15,1,5,0,30.2,23.9,25.7,20.5,20.5,0.0,11.2,8.0,92,25.6,0.476,20.5,62.199999999999974,68.79999999999998,6.300000000000001,-0.9708824104813836,0.23955655912092708
2019-10-16,0,0,0,24.7,16.3,21.1,16.7,16.7,0.0,19.9,13.7,85,23.0,0.493,16.7,78.39999999999998,83.69999999999997,8.399999999999999,-0.9666180104000972,0.2562218218071163
2019-10-17,0,0,0,20.3,13.0,16.2,0.0,0.0,0.0,13.3,9.6,67,19.4,0.467,0.0,37.199999999999974,83.69999999999997,7.300000000000001,-0.9620675724981452,0.27281126433401914
2019-10-18,0,0,0,24.3,12.8,18.5,0.0,0.0,0.0,9.5,6.8,75,20.0,0.444,0.0,16.69999999999997,78.89999999999998,11.5,-0.9572324433233119,0.28931997761869527
2019-10-19,1,10,2,29.0,16.6,23.1,2.2,2.2,0.0,15.3,8.4,89,22.6,0.425,2.2,2.1999999999999718,81.09999999999998,12.399999999999999,-0.9521140536681102,0.30574307646728316
2019-10-20,1,77,22,29.7,21.8,24.8,15.1,15.1,0.0,17.6,11.1,91,24.7,0.468,15.1,17.299999999999972,95.69999999999999,7.899999999999999,-0.9467139181463862,0.3220757010206104
2019-10-21,0,0,0,25.5,16.3,21.9,23.2,23.2,0.0,20.5,13.0,76,23.5,0.496,23.2,40.49999999999997,77.69999999999997,9.2,-0.9410336347451197,0.3383130181923076
2019-10-22,1,1,0,24.0,13.0,17.9,0.0,0.0,0.0,15.2,10.6,52,19.8,0.468,0.0,38.29999999999997,57.199999999999974,11.0,-0.9350748843515574,0.3544502230989869
2019-10-23,0,0,0,24.5,13.5,18.6,0.0,0.0,0.0,22.7,13.1,65,19.2,0.44,0.0,23.199999999999967,40.49999999999997,11.0,-0.9288394302558068,0.37048254048209633
2019-10-24,0,0,0,26.0,16.7,20.8,3.5,3.5,0.0,25.1,14.8,82,21.0,0.424,3.5,3.499999999999968,43.99999999999997,9.3,-0.9223291176290545,0.3864052261209853
2019-10-25,0,0,0,19.1,10.4,14.0,46.6,46.6,0.0,26.0,20.1,84,16.9,0.501,46.6,50.099999999999966,90.59999999999997,8.700000000000001,-0.9155458729775467,0.4022135682368037
2019-10-26,1,42,9,18.9,8.6,13.4,0.0,0.0,0.0,19.9,12.4,72,16.1,0.474,0.0,50.09999999999997,88.39999999999996,10.299999999999999,-0.9084917035725082,0.41790288888678667
2019-10-27,1,87,20,23.4,9.9,16.7,0.0,0.0,0.0,13.2,8.7,79,17.3,0.455,0.0,46.59999999999997,73.29999999999997,13.499999999999998,-0.9011686968561569,0.4334685453485363
2019-10-28,0,0,0,23.2,15.3,19.2,0.3,0.3,0.0,15.1,11.1,88,19.1,0.44,0.3,0.29999999999997157,50.39999999999996,7.899999999999999,-0.8935790198239952,0.4489059314938798
2019-10-29,0,0,0,24.7,19.2,21.2,4.6,4.6,0.0,17.2,12.6,93,20.7,0.455,4.6,4.899999999999971,54.999999999999964,5.5,-0.8857249183835637,0.4642104791518923
2019-10-30,0,0,0,20.8,7.4,16.1,9.9,9.9,0.0,29.3,15.3,92,18.2,0.502,9.9,14.799999999999972,64.89999999999998,13.4,-0.8776087166898392,0.47937765946069455
2019-10-31,0,0,0,11.8,4.2,7.2,5.5,5.5,0.0,28.2,19.6,62,12.0,0.487,5.5,19.99999999999997,66.89999999999998,7.6000000000000005,-0.8692328164574792,0.49440298420761813
2019-11-01,1,5,3,13.8,1.4,8.1,0.0,0.0,0.0,9.3,6.2,69,11.3,0.472,0.0,15.399999999999972,20.299999999999965,12.4,-0.8605996962501181,0.5092820071573356
2019-11-02,1,39,14,17.6,6.0,11.2,0.0,0.0,0.0,15.6,9.1,69,13.1,0.457,0.0,5.49999999999997,20.299999999999965,11.600000000000001,-0.8517119107469189,0.5240103253675755
2019-11-03,1,31,13,17.9,5.5,11.6,0.0,0.0,0.0,11.2,8.9,73,13.0,0.432,0.0,0.0,20.299999999999965,12.399999999999999,-0.8425720899866032,0.538583580492023
2019-11-04,0,0,0,22.5,11.6,17.6,0.3,0.3,0.0,13.9,11.0,86,16.0,0.417,0.3,0.2999999999999698,20.299999999999965,10.9,-0.8331829385891785,0.5529974600700271
2019-11-05,1,2,0,25.5,17.9,21.1,0.3,0.3,0.0,13.4,8.6,90,20.2,0.409,0.3,0.5999999999999698,15.999999999999966,7.600000000000001,-0.8235472349556007,0.5672476988027229
2019-11-06,0,0,0,24.8,16.5,19.8,0.0,0.0,0.0,12.4,9.5,80,20.2,0.402,0.0,0.5999999999999698,6.099999999999964,8.3,-0.8136678304455991,0.5813300798152042
2019-11-07,0,0,0,22.3,11.5,17.5,7.0,7.0,0.0,21.7,11.3,91,18.6,0.44,7.0,7.29999999999997,7.599999999999964,10.8,-0.8035476485339116,0.5952404359043674
2019-11-08,1,37,4,12.3,7.9,10.6,4.2,4.2,0.0,21.7,15.3,87,13.1,0.496,4.2,11.19999999999997,11.799999999999965,4.4,-0.7931896839451844,0.6089746507720486
