date,temperature_max,temperature_min,temperature_mean,precipitation_sum,rain_sum,snowfall_sum,wind_speed_max,wind_speed_mean,relative_humidity_mean,soil_temp_mean,soil_moisture_mean
2015-11-08,20.9,13.7,16.3,0.0,0.0,0.0,19.5,13.6,67,18.6,0.454
2015-11-09,22.1,12.7,16.5,0.0,0.0,0.0,6.6,4.7,76,18.2,0.441
2015-11-10,24.1,13.9,19.1,0.0,0.0,0.0,13.5,8.3,84,19.5,0.432
2015-11-11,27.7,20.2,24.1,6.0,6.0,0.0,25.2,16.1,84,22.7,0.431
2015-11-12,22.4,15.1,18.4,3.2,3.2,0.0,18.6,13.8,58,20.2,0.437
2015-11-13,19.2,14.7,16.3,0.0,0.0,0.0,14.8,11.6,55,18.0,0.427
2015-11-14,19.5,13.6,15.8,0.0,0.0,0.0,13.1,9.3,58,17.4,0.418
2015-11-15,20.7,12.6,16.2,0.5,0.5,0.0,12.3,9.7,72,17.3,0.414
2015-11-16,25.2,16.3,21.2,0.5,0.5,0.0,23.2,13.8,92,20.2,0.414
2015-11-17,23.5,13.6,18.9,31.9,31.9,0.0,30.3,17.8,88,20.0,0.457
2015-11-18,21.1,9.4,15.1,0.0,0.0,0.0,10.8,7.6,72,17.1,0.455
2015-11-19,24.2,10.2,17.0,0.0,0.0,0.0,9.4,5.3,75,17.3,0.443
2015-11-20,21.7,11.7,16.6,0.0,0.0,0.0,11.5,9.9,73,17.5,0.432
2015-11-21,17.7,9.9,15.3,5.2,5.2,0.0,28.5,16.2,76,16.9,0.451
2015-11-22,12.4,5.1,8.3,0.0,0.0,0.0,19.9,11.7,55,12.5,0.442
2015-11-23,15.4,2.8,9.0,0.0,0.0,0.0,8.4,5.5,73,11.6,0.43
2015-11-24,18.7,8.0,13.3,0.0,0.0,0.0,17.2,11.7,80,13.8,0.423
2015-11-25,22.6,14.9,19.3,0.0,0.0,0.0,19.9,15.3,82,17.9,0.418
2015-11-26,24.1,18.9,21.3,1.2,1.2,0.0,20.6,18.0,90,19.9,0.422
2015-11-27,25.2,21.0,22.3,1.1,1.1,0.0,19.3,12.5,90,21.2,0.427
2015-11-28,21.1,8.9,12.9,6.2,6.2,0.0,14.3,10.3,97,16.5,0.459
2015-11-29,12.0,8.9,10.4,0.6,0.6,0.0,11.5,9.6,94,13.4,0.449
2015-11-30,15.4,11.1,12.6,0.2,0.2,0.0,11.0,8.2,90,14.2,0.445
2015-12-01,13.7,10.6,12.2,1.6,1.6,0.0,13.7,10.2,87,13.7,0.446
2015-12-02,16.7,9.0,12.1,0.6,0.6,0.0,11.7,10.4,69,13.7,0.441
2015-12-03,15.4,6.3,10.2,0.0,0.0,0.0,11.4,9.0,68,12.3,0.428
2015-12-04,15.1,5.2,9.6,0.0,0.0,0.0,9.7,7.8,75,11.7,0.42
2015-12-05,16.9,4.2,9.8,0.0,0.0,0.0,8.6,5.8,76,11.6,0.414
2015-12-06,19.7,5.4,12.4,0.0,0.0,0.0,9.7,6.0,79,12.6,0.408
2015-12-07,19.7,8.6,13.5,0.0,0.0,0.0,8.4,5.5,85,14.2,0.404
2015-12-08,21.2,9.1,14.7,0.0,0.0,0.0,14.4,8.8,85,14.8,0.399
2015-12-09,22.6,12.2,16.6,0.0,0.0,0.0,12.4,9.6,87,16.4,0.394
2015-12-10,25.2,14.5,19.4,0.0,0.0,0.0,22.6,14.7,87,18.1,0.39
2015-12-11,26.2,19.4,22.4,0.2,0.2,0.0,23.1,16.7,88,20.8,0.388
2015-12-12,24.4,21.2,22.0,10.5,10.5,0.0,29.6,23.1,92,21.1,0.413
2015-12-13,22.1,10.4,16.1,30.3,30.3,0.0,32.4,18.4,91,18.0,0.462
2015-12-14,21.1,9.4,14.2,0.0,0.0,0.0,14.1,10.8,72,15.3,0.45
2015-12-15,23.7,12.4,18.0,0.1,0.1,0.0,21.6,12.3,82,17.0,0.441
2015-12-16,19.6,10.8,16.3,12.9,12.9,0.0,19.4,13.5,66,17.2,0.47
2015-12-17,16.0,7.7,11.1,0.0,0.0,0.0,15.9,10.0,55,13.6,0.453
2015-12-18,14.3,5.7,9.2,0.0,0.0,0.0,17.4,10.7,61,11.7,0.443
2015-12-19,16.1,4.6,9.5,0.0,0.0,0.0,13.6,10.6,73,11.1,0.435
2015-12-20,20.5,9.0,15.9,0.4,0.4,0.0,22.6,15.1,83,14.5,0.432
2015-12-21,23.1,17.8,20.4,1.1,1.1,0.0,19.1,11.3,90,18.4,0.435
2015-12-22,22.9,14.8,18.2,6.2,6.2,0.0,20.6,9.6,94,18.3,0.444
2015-12-23,25.4,16.9,21.7,2.4,2.4,0.0,23.7,14.1,85,20.3,0.466
2015-12-24,25.8,14.6,20.5,0.8,0.8,0.0,14.4,9.0,93,19.6,0.452
2015-12-25,26.7,21.2,23.2,8.3,8.3,0.0,16.3,11.9,92,22.0,0.463
2015-12-26,25.8,22.3,23.4,3.5,3.5,0.0,31.9,22.7,91,22.5,0.469
2015-12-27,24.6,8.1,19.9,28.9,28.9,0.0,33.6,25.0,92,20.9,0.468
2015-12-28,10.4,4.5,7.0,2.1,2.1,0.0,26.2,18.9,61,12.6,0.45
2015-12-29,12.1,4.3,8.5,0.2,0.2,0.0,10.1,6.5,70,11.5,0.444
2015-12-30,13.2,9.7,11.3,0.8,0.8,0.0,14.6,12.0,80,12.7,0.447
2015-12-31,12.4,9.4,11.1,1.1,1.1,0.0,17.8,14.5,65,12.6,0.442
2016-01-01,10.8,8.4,9.3,0.9,0.9,0.0,20.7,15.8,64,11.5,0.449
2016-01-02,10.9,7.0,8.7,0.8,0.8,0.0,13.1,9.9,57,10.8,0.439
2016-01-03,14.9,6.1,9.3,2.1,2.1,0.0,12.1,9.3,70,10.9,0.449
2016-01-04,14.8,3.8,8.7,0.0,0.0,0.0,11.0,8.4,68,10.4,0.436
2016-01-05,11.6,2.8,6.8,0.0,0.0,0.0,13.8,10.4,71,9.5,0.427
2016-01-06,15.2,5.5,11.1,20.3,20.3,0.0,17.0,12.7,88,11.2,0.455
2016-01-07,19.5,12.9,15.8,6.6,6.6,0.0,9.2,5.8,90,15.1,0.447
2016-01-08,18.2,11.1,14.4,15.8,15.8,0.0,11.4,5.8,97,14.7,0.452
2016-01-09,14.4,6.1,11.0,0.2,0.2,0.0,25.2,19.0,77,13.5,0.421
2016-01-10,10.1,2.6,5.9,0.0,0.0,0.0,19.2,11.3,59,9.6,0.424
2016-01-11,12.1,1.6,6.8,0.0,0.0,0.0,10.0,6.9,70,9.1,0.422
2016-01-12,16.0,1.9,8.8,0.0,0.0,0.0,8.7,4.8,78,9.9,0.419
2016-01-13,16.8,4.9,10.2,0.0,0.0,0.0,10.5,6.6,77,10.8,0.414
2016-01-14,18.3,8.1,13.5,2.2,2.2,0.0,12.1,7.7,90,12.9,0.424
2016-01-15,19.9,9.4,14.7,0.0,0.0,0.0,16.9,11.1,77,14.8,0.425
2016-01-16,13.4,6.5,9.4,2.0,2.0,0.0,19.4,12.1,83,11.2,0.423
2016-01-17,13.0,2.9,7.6,0.0,0.0,0.0,19.2,8.1,69,10.4,0.426
2016-01-18,14.9,1.8,8.4,0.0,0.0,0.0,12.3,5.9,73,10.1,0.416
2016-01-19,19.1,6.7,12.4,0.0,0.0,0.0,20.3,12.5,71,11.9,0.408
2016-01-20,17.3,11.8,14.5,1.6,1.6,0.0,11.5,7.8,88,13.9,0.417
2016-01-21,20.7,6.7,14.5,9.6,9.6,0.0,27.6,17.5,85,15.0,0.454
2016-01-22,10.6,3.1,6.4,0.0,0.0,0.0,26.7,19.6,56,10.0,0.443
2016-01-23,11.9,1.4,6.1,0.0,0.0,0.0,10.9,6.9,65,8.9,0.43
2016-01-24,18.0,2.7,10.5,0.0,0.0,0.0,18.9,12.1,76,10.3,0.421
2016-01-25,22.8,13.8,17.9,0.4,0.4,0.0,21.5,11.9,80,15.7,0.417
2016-01-26,16.5,9.5,12.1,15.2,15.2,0.0,22.0,16.5,76,13.4,0.455
2016-01-27,13.1,6.4,9.1,0.0,0.0,0.0,19.3,14.8,57,11.1,0.445
2016-01-28,16.8,0.6,8.9,0.0,0.0,0.0,12.7,8.3,64,10.4,0.436
2016-01-29,21.3,4.9,12.4,0.0,0.0,0.0,16.0,11.2,66,12.1,0.428
2016-01-30,22.4,11.6,16.5,0.0,0.0,0.0,21.6,16.5,79,15.2,0.419
2016-01-31,24.5,16.3,19.5,0.0,0.0,0.0,22.6,15.8,80,17.8,0.413
2016-02-01,23.6,16.7,19.9,0.0,0.0,0.0,24.2,15.3,87,18.9,0.409
2016-02-02,20.5,12.8,17.8,0.4,0.4,0.0,24.4,11.8,61,18.0,0.406
2016-02-03,14.4,7.6,11.0,0.0,0.0,0.0,21.2,14.8,46,13.6,0.395
2016-02-04,13.0,4.1,8.0,0.0,0.0,0.0,15.4,12.1,49,10.9,0.387
2016-02-05,13.6,1.6,7.5,0.0,0.0,0.0,13.0,9.7,60,9.8,0.381
2016-02-06,14.2,5.7,9.4,1.3,1.3,0.0,21.8,10.0,65,10.8,0.385
2016-02-07,16.4,3.6,9.3,0.0,0.0,0.0,14.8,7.8,74,10.5,0.38
2016-02-08,14.8,7.1,10.3,0.0,0.0,0.0,25.7,16.5,46,11.2,0.372
2016-02-09,16.2,5.3,9.9,0.0,0.0,0.0,17.3,12.2,41,10.8,0.361
2016-02-10,18.7,4.1,11.1,0.0,0.0,0.0,15.5,9.8,60,11.6,0.354
2016-02-11,24.0,10.7,16.2,0.0,0.0,0.0,17.6,15.5,67,14.8,0.347
2016-02-12,24.5,13.0,17.7,0.0,0.0,0.0,18.4,10.2,82,16.9,0.341
2016-02-13,18.8,12.9,15.1,0.0,0.0,0.0,15.7,12.0,76,15.9,0.337
2016-02-14,22.0,14.2,17.8,0.0,0.0,0.0,25.9,15.5,74,17.0,0.334
2016-02-15,22.4,12.9,17.9,1.8,1.8,0.0,24.3,13.7,73,17.4,0.339
2016-02-16,24.6,7.9,16.1,0.0,0.0,0.0,14.1,9.7,58,15.9,0.335
2016-02-17,21.3,10.5,15.1,0.0,0.0,0.0,14.2,10.6,52,16.0,0.325
2016-02-18,23.5,9.5,16.2,0.0,0.0,0.0,22.1,15.1,76,16.2,0.318
2016-02-19,25.3,16.6,19.8,0.0,0.0,0.0,20.0,16.0,75,19.0,0.313
2016-02-20,23.7,15.9,19.3,0.0,0.0,0.0,17.4,13.2,81,19.0,0.308
2016-02-21,23.1,17.1,19.6,0.7,0.7,0.0,14.6,9.5,86,19.1,0.308
2016-02-22,20.2,15.8,18.0,12.4,12.4,0.0,10.6,5.2,92,18.3,0.4
2016-02-23,20.3,8.9,15.3,22.0,22.0,0.0,33.7,21.1,80,16.8,0.436
2016-02-24,15.5,7.6,11.1,0.0,0.0,0.0,31.6,18.9,51,13.7,0.416
2016-02-25,19.7,4.5,11.8,0.0,0.0,0.0,16.2,11.2,57,13.0,0.406
2016-02-26,16.2,5.7,11.0,0.0,0.0,0.0,14.0,7.8,50,12.9,0.395
2016-02-27,20.3,4.9,12.2,0.0,0.0,0.0,15.4,9.3,69,13.3,0.387
2016-02-28,22.1,10.0,15.9,0.0,0.0,0.0,18.6,12.6,74,15.2,0.379
2016-02-29,23.6,15.3,18.8,0.7,0.7,0.0,16.4,11.2,82,17.9,0.378
2016-03-01,24.3,15.7,19.5,0.8,0.8,0.0,17.9,11.8,83,18.5,0.379
2016-03-02,20.2,11.9,16.4,0.0,0.0,0.0,17.7,14.7,59,17.4,0.375
2016-03-03,27.0,16.5,21.0,0.6,0.6,0.0,20.6,16.1,70,19.7,0.368
2016-03-04,22.8,10.6,16.6,0.0,0.0,0.0,14.2,9.5,53,17.8,0.356
2016-03-05,24.0,9.1,16.3,0.0,0.0,0.0,12.2,7.2,74,17.4,0.345
2016-03-06,22.8,11.7,17.2,0.0,0.0,0.0,25.0,14.8,76,17.6,0.335
2016-03-07,23.3,16.4,19.7,1.0,1.0,0.0,30.9,21.8,76,18.9,0.331
2016-03-08,21.7,19.0,19.9,49.4,49.4,0.0,25.3,21.1,92,19.3,0.404
2016-03-09,22.1,19.1,20.0,100.7,100.7,0.0,24.7,14.9,98,19.5,0.469
2016-03-10,22.3,16.4,18.8,17.0,17.0,0.0,23.2,13.0,95,19.0,0.444
2016-03-11,23.3,17.0,19.4,6.9,6.9,0.0,15.5,9.0,84,19.8,0.467
2016-03-12,23.0,15.3,18.8,0.0,0.0,0.0,17.0,10.6,78,19.3,0.446
2016-03-13,26.5,14.5,20.1,0.0,0.0,0.0,26.0,14.2,75,19.5,0.43
2016-03-14,28.7,12.4,20.8,0.0,0.0,0.0,16.9,11.9,76,20.5,0.415
2016-03-15,28.0,18.8,22.2,0.0,0.0,0.0,22.7,15.0,83,21.8,0.403
2016-03-16,25.0,18.8,21.4,0.1,0.1,0.0,16.2,9.9,85,21.4,0.396
2016-03-17,25.0,18.9,20.9,9.9,9.9,0.0,12.1,7.1,93,21.3,0.433
2016-03-18,25.9,17.9,21.4,5.0,5.0,0.0,12.3,8.0,89,21.9,0.459
2016-03-19,18.2,12.8,15.6,0.0,0.0,0.0,23.5,19.8,69,18.2,0.449
2016-03-20,15.0,8.2,11.5,0.0,0.0,0.0,26.2,16.1,43,14.8,0.426
2016-03-21,16.3,3.8,10.4,0.0,0.0,0.0,14.8,9.4,61,13.4,0.41
2016-03-22,20.1,8.8,15.1,0.0,0.0,0.0,22.0,17.1,72,15.1,0.4
2016-03-23,24.1,16.6,20.4,0.6,0.6,0.0,29.8,22.5,75,19.0,0.394
2016-03-24,20.6,11.6,16.5,5.7,5.7,0.0,22.9,16.5,66,18.3,0.429
2016-03-25,20.9,7.4,14.1,0.0,0.0,0.0,9.4,7.0,64,16.2,0.413
2016-03-26,24.0,9.2,16.7,0.0,0.0,0.0,10.0,7.8,80,17.4,0.395
2016-03-27,24.8,15.7,19.7,0.2,0.2,0.0,19.3,11.0,81,19.6,0.384
2016-03-28,23.8,11.9,17.4,0.0,0.0,0.0,14.0,9.0,68,18.8,0.372
2016-03-29,22.2,15.4,18.6,2.0,2.0,0.0,17.7,11.7,93,18.6,0.371
2016-03-30,24.2,19.7,22.0,3.7,3.7,0.0,27.5,18.3,94,20.7,0.395
2016-03-31,28.2,20.6,23.9,2.9,2.9,0.0,17.0,11.8,83,22.6,0.412
2016-04-01,20.0,13.6,17.5,1.1,1.1,0.0,26.7,19.5,51,18.9,0.402
2016-04-02,20.7,10.2,15.0,0.0,0.0,0.0,18.2,12.6,49,17.0,0.385
2016-04-03,22.3,8.1,15.6,0.0,0.0,0.0,13.2,7.5,61,17.1,0.366
2016-04-04,25.5,10.7,18.1,0.0,0.0,0.0,11.5,8.3,66,18.5,0.351
2016-04-05,26.1,11.2,18.7,0.0,0.0,0.0,14.4,9.5,68,19.4,0.336
2016-04-06,25.2,14.3,19.2,0.0,0.0,0.0,19.5,12.8,69,19.4,0.326
2016-04-07,27.3,10.1,19.2,0.0,0.0,0.0,10.5,7.9,55,19.5,0.316
2016-04-08,26.0,12.8,19.1,0.0,0.0,0.0,15.6,9.6,48,19.5,0.303
2016-04-09,24.4,12.6,18.2,0.0,0.0,0.0,20.1,12.7,67,18.9,0.293
2016-04-10,25.5,16.5,21.0,0.0,0.0,0.0,25.1,17.8,75,20.5,0.289
2016-04-11,26.6,20.4,23.0,6.1,6.1,0.0,21.9,14.6,85,22.2,0.319
2016-04-12,24.5,19.5,22.0,1.5,1.5,0.0,18.7,12.2,86,22.3,0.351
2016-04-13,21.8,16.0,19.1,16.8,16.8,0.0,20.6,11.2,89,20.1,0.396
2016-04-14,23.6,16.7,19.9,0.9,0.9,0.0,15.3,10.0,82,20.5,0.402
2016-04-15,26.0,15.6,20.4,0.0,0.0,0.0,10.5,6.8,78,21.1,0.384
2016-04-16,25.2,17.4,21.8,1.7,1.7,0.0,25.6,19.6,84,21.5,0.374
2016-04-17,24.7,20.4,21.9,16.5,16.5,0.0,25.9,20.1,91,21.7,0.421
2016-04-18,24.7,20.7,21.9,74.6,74.6,0.0,29.9,10.9,92,21.8,0.448
2016-04-19,23.7,19.5,21.1,25.2,25.2,0.0,12.0,7.5,96,21.5,0.444
2016-04-20,26.6,20.2,22.3,8.8,8.8,0.0,15.3,6.8,89,22.5,0.457
2016-04-21,25.5,17.6,21.4,17.1,17.1,0.0,13.4,5.7,87,22.0,0.461
2016-04-22,26.4,16.5,21.1,0.0,0.0,0.0,13.0,8.4,75,21.8,0.434
2016-04-23,26.4,13.5,20.6,0.0,0.0,0.0,11.5,6.5,70,21.3,0.42
2016-04-24,23.6,14.7,19.5,3.1,3.1,0.0,18.8,10.9,84,20.2,0.421
2016-04-25,27.7,19.2,22.8,1.7,1.7,0.0,17.1,13.3,88,22.2,0.431
2016-04-26,28.2,21.8,24.4,0.0,0.0,0.0,22.6,17.4,83,23.9,0.419
2016-04-27,28.4,20.2,24.4,3.6,3.6,0.0,19.3,10.9,85,24.2,0.428
2016-04-28,28.1,19.0,23.6,9.5,9.5,0.0,16.9,11.2,90,23.7,0.433
2016-04-29,28.3,22.3,24.5,7.2,7.2,0.0,23.3,19.6,88,24.1,0.458
2016-04-30,29.1,21.8,24.4,55.3,55.3,0.0,25.1,11.4,88,24.3,0.447
2016-05-01,25.6,21.7,23.1,8.5,8.5,0.0,16.1,8.8,94,23.5,0.453
2016-05-02,23.2,18.0,20.2,29.6,29.6,0.0,22.4,14.5,85,21.4,0.471
2016-05-03,23.5,15.5,18.8,0.2,0.2,0.0,14.2,10.9,66,20.7,0.451
2016-05-04,25.9,12.2,19.5,0.0,0.0,0.0,15.1,8.6,69,20.5,0.428
2016-05-05,27.3,15.1,21.0,0.0,0.0,0.0,12.8,9.0,66,21.3,0.408
2016-05-06,26.9,13.2,20.6,0.0,0.0,0.0,11.9,6.7,65,21.5,0.391
2016-05-07,26.4,15.6,21.0,0.0,0.0,0.0,17.7,10.7,69,21.7,0.376
2016-05-08,24.9,17.7,21.4,0.2,0.2,0.0,23.3,14.9,74,21.4,0.366
2016-05-09,26.7,21.5,24.0,1.8,1.8,0.0,29.0,21.0,78,23.2,0.37
2016-05-10,28.5,22.1,24.9,0.1,0.1,0.0,20.3,14.2,85,24.3,0.369
2016-05-11,28.8,21.9,25.0,1.6,1.6,0.0,21.6,12.0,83,24.8,0.369
2016-05-12,30.6,22.1,25.5,0.3,0.3,0.0,11.0,5.5,82,25.7,0.365
2016-05-13,29.1,21.4,23.9,14.2,14.2,0.0,10.6,6.0,87,25.0,0.38
2016-05-14,29.2,20.4,23.2,11.1,11.1,0.0,11.5,5.8,91,24.4,0.409
2016-05-15,26.8,19.1,21.9,22.8,22.8,0.0,10.9,7.8,93,23.2,0.446
2016-05-16,22.3,20.1,20.9,22.5,22.5,0.0,20.9,13.7,93,21.7,0.462
2016-05-17,28.0,19.5,23.7,0.1,0.1,0.0,13.5,8.6,82,23.5,0.451
2016-05-18,27.1,21.6,23.8,3.1,3.1,0.0,14.0,9.1,79,24.1,0.448
2016-05-19,24.0,18.8,20.2,26.5,26.5,0.0,17.6,12.5,89,21.9,0.455
2016-05-20,28.8,17.8,22.9,0.0,0.0,0.0,10.5,7.5,82,23.0,0.431
2016-05-21,27.6,19.5,23.1,6.0,6.0,0.0,10.7,6.9,88,23.5,0.444
2016-05-22,27.5,20.8,23.6,6.3,6.3,0.0,15.5,9.3,90,23.8,0.471
2016-05-23,28.3,21.4,24.5,0.0,0.0,0.0,17.1,11.7,83,24.4,0.452
2016-05-24,28.9,23.0,25.8,1.9,1.9,0.0,18.1,13.4,85,25.3,0.439
2016-05-25,30.2,24.5,27.1,0.3,0.3,0.0,21.4,15.9,83,26.5,0.428
2016-05-26,26.8,23.9,25.0,39.2,39.2,0.0,27.2,14.6,94,25.2,0.446
2016-05-27,29.1,21.6,24.4,45.6,45.6,0.0,23.9,12.8,92,24.4,0.462
2016-05-28,30.8,21.0,26.0,4.7,4.7,0.0,12.8,8.7,82,25.6,0.413
2016-05-29,30.7,21.8,25.9,0.0,0.0,0.0,13.1,7.3,82,26.2,0.399
2016-05-30,29.0,21.2,25.0,0.0,0.0,0.0,12.3,7.3,82,25.5,0.388
2016-05-31,29.5,21.0,25.2,0.0,0.0,0.0,14.8,8.3,81,25.7,0.378
2016-06-01,28.1,22.5,24.1,14.5,14.5,0.0,16.4,7.9,90,25.0,0.43
2016-06-02,26.6,21.8,23.6,16.2,16.2,0.0,14.2,9.6,92,24.1,0.472
2016-06-03,25.2,21.1,22.8,17.9,17.9,0.0,9.4,5.2,94,23.8,0.463
2016-06-04,23.5,20.7,21.7,52.3,52.3,0.0,14.6,9.4,98,22.5,0.459
2016-06-05,27.6,20.9,23.1,8.0,8.0,0.0,13.3,9.4,90,23.5,0.451
2016-06-06,29.9,20.8,24.2,9.7,9.7,0.0,8.4,5.0,88,24.6,0.463
2016-06-07,30.7,22.1,26.1,0.0,0.0,0.0,9.0,6.4,79,25.9,0.438
2016-06-08,30.9,21.8,26.2,0.0,0.0,0.0,9.8,7.2,77,26.1,0.424
2016-06-09,31.3,22.1,26.3,0.9,0.9,0.0,16.1,8.5,80,26.4,0.412
2016-06-10,30.5,23.1,26.0,1.1,1.1,0.0,13.0,8.1,85,26.4,0.407
2016-06-11,29.9,23.3,26.1,17.5,17.5,0.0,11.4,7.1,90,26.6,0.426
2016-06-12,30.5,24.5,26.3,23.0,23.0,0.0,14.0,9.1,92,26.6,0.457
2016-06-13,31.6,24.8,27.6,5.4,5.4,0.0,12.4,8.7,87,27.3,0.474
2016-06-14,32.0,25.2,28.1,0.2,0.2,0.0,14.5,11.2,81,27.7,0.459
2016-06-15,32.9,25.0,28.6,0.0,0.0,0.0,15.2,12.0,81,28.2,0.438
2016-06-16,33.3,24.9,28.6,0.0,0.0,0.0,13.1,10.5,82,28.7,0.418
2016-06-17,33.6,25.1,28.7,0.0,0.0,0.0,11.7,8.7,79,28.8,0.4
2016-06-18,31.4,25.0,27.4,2.1,2.1,0.0,11.0,6.8,85,28.2,0.399
2016-06-19,30.4,23.7,26.8,1.6,1.6,0.0,9.0,6.1,84,27.8,0.408
2016-06-20,31.7,23.4,27.1,5.7,5.7,0.0,10.0,3.9,85,28.1,0.417
2016-06-21,30.8,24.0,26.9,4.4,4.4,0.0,9.2,4.4,87,27.8,0.438
2016-06-22,31.5,24.5,27.6,0.3,0.3,0.0,12.6,9.0,82,28.1,0.426
2016-06-23,31.1,23.3,27.3,0.4,0.4,0.0,13.9,8.4,77,27.9,0.402
2016-06-24,31.2,22.4,27.2,0.2,0.2,0.0,14.8,7.7,80,27.9,0.385
2016-06-25,30.6,24.8,27.3,8.1,8.1,0.0,12.7,7.8,85,27.9,0.409
2016-06-26,32.6,24.1,27.8,3.9,3.9,0.0,9.4,4.9,84,28.3,0.436
2016-06-27,32.7,24.2,28.1,2.5,2.5,0.0,7.5,3.7,84,28.7,0.425
2016-06-28,32.9,24.9,27.3,8.6,8.6,0.0,11.3,7.2,88,28.2,0.422
2016-06-29,32.0,22.9,26.7,0.6,0.6,0.0,11.5,6.3,84,27.7,0.4
2016-06-30,32.7,23.6,27.7,0.0,0.0,0.0,11.6,7.8,77,28.1,0.384
2016-07-01,32.4,23.5,27.9,0.8,0.8,0.0,11.0,5.5,83,28.7,0.37
2016-07-02,32.7,24.4,28.4,0.3,0.3,0.0,13.7,8.8,78,28.8,0.362
2016-07-03,33.0,25.4,28.9,0.2,0.2,0.0,19.0,15.6,76,29.1,0.346
2016-07-04,33.2,26.8,29.6,0.0,0.0,0.0,20.9,15.6,74,29.6,0.329
2016-07-05,33.6,26.9,29.7,0.1,0.1,0.0,17.5,15.1,74,29.7,0.314
2016-07-06,33.3,26.9,29.6,0.0,0.0,0.0,20.5,16.5,75,30.0,0.302
2016-07-07,33.5,26.2,29.4,0.0,0.0,0.0,19.5,15.5,75,29.8,0.29
2016-07-08,34.4,26.7,29.6,0.4,0.4,0.0,18.4,12.9,72,30.1,0.281
2016-07-09,33.7,26.3,29.2,1.9,1.9,0.0,14.2,9.3,77,30.1,0.283
2016-07-10,33.3,24.7,28.9,0.2,0.2,0.0,18.3,12.0,75,29.6,0.289
2016-07-11,34.5,26.3,29.4,0.3,0.3,0.0,21.5,16.4,69,30.0,0.278
2016-07-12,34.1,26.3,29.5,0.0,0.0,0.0,17.5,13.9,72,30.2,0.269
2016-07-13,34.4,26.1,29.8,0.8,0.8,0.0,17.0,13.7,73,30.4,0.264
2016-07-14,34.2,25.7,29.8,0.0,0.0,0.0,15.5,12.2,71,30.6,0.261
2016-07-15,35.7,25.4,29.9,0.0,0.0,0.0,14.8,9.9,71,31.1,0.254
2016-07-16,34.6,24.5,29.0,0.4,0.4,0.0,14.7,7.8,72,30.6,0.25
2016-07-17,33.0,25.0,29.0,1.1,1.1,0.0,14.8,7.3,73,30.4,0.25
2016-07-18,33.1,24.8,28.3,4.4,4.4,0.0,9.7,5.9,79,29.9,0.27
2016-07-19,32.0,25.4,28.2,5.9,5.9,0.0,13.4,8.4,83,29.4,0.329
2016-07-20,34.1,24.7,29.0,0.4,0.4,0.0,11.6,5.9,76,30.0,0.348
2016-07-21,34.8,24.6,29.5,0.2,0.2,0.0,10.9,6.6,73,30.4,0.322
2016-07-22,35.4,24.8,29.9,0.4,0.4,0.0,13.4,7.0,71,30.9,0.299
2016-07-23,35.3,25.3,29.9,0.4,0.4,0.0,13.7,7.7,71,31.1,0.282
2016-07-24,36.0,25.6,29.8,2.4,2.4,0.0,10.7,7.0,74,31.3,0.278
2016-07-25,31.7,25.4,27.3,20.6,20.6,0.0,12.4,5.1,87,29.3,0.366
2016-07-26,30.5,24.4,26.2,8.9,8.9,0.0,11.3,5.8,91,27.9,0.422
2016-07-27,29.4,24.7,26.6,5.4,5.4,0.0,11.3,7.7,89,27.3,0.427
2016-07-28,31.7,25.6,27.9,0.9,0.9,0.0,10.7,6.6,82,28.4,0.403
2016-07-29,33.3,25.0,28.6,0.0,0.0,0.0,11.2,6.9,78,29.4,0.372
2016-07-30,33.4,24.5,28.7,0.8,0.8,0.0,11.2,7.2,77,29.6,0.347
2016-07-31,33.2,25.0,28.5,3.4,3.4,0.0,9.8,8.1,82,29.6,0.343
2016-08-01,33.9,24.1,29.0,0.0,0.0,0.0,13.0,8.4,75,29.9,0.343
2016-08-02,34.1,24.8,29.3,1.0,1.0,0.0,11.0,6.3,77,30.4,0.321
2016-08-03,34.2,24.7,29.7,0.0,0.0,0.0,11.9,6.6,74,30.8,0.305
2016-08-04,34.4,24.9,29.4,0.7,0.7,0.0,13.5,6.4,76,30.8,0.289
2016-08-05,33.8,25.6,29.4,2.7,2.7,0.0,11.0,6.0,78,30.6,0.291
2016-08-06,35.4,24.9,30.2,0.0,0.0,0.0,13.3,8.4,69,31.0,0.298
2016-08-07,35.9,25.8,30.5,0.0,0.0,0.0,14.1,8.6,68,31.6,0.278
2016-08-08,36.0,25.9,30.6,0.0,0.0,0.0,11.2,7.1,67,32.0,0.264
2016-08-09,36.2,25.8,30.5,2.8,2.8,0.0,11.0,6.4,71,32.0,0.262
2016-08-10,36.6,26.4,30.9,0.2,0.2,0.0,12.1,8.2,71,32.2,0.273
2016-08-11,36.2,26.8,30.7,1.4,1.4,0.0,14.1,9.8,73,32.1,0.264
2016-08-12,35.8,26.4,30.6,0.0,0.0,0.0,16.7,12.8,68,31.5,0.262
2016-08-13,34.7,25.3,28.9,41.1,41.1,0.0,14.1,10.3,78,30.8,0.314
2016-08-14,27.4,24.5,25.9,14.9,14.9,0.0,13.7,7.0,94,27.6,0.444
2016-08-15,29.1,24.3,25.6,33.6,33.6,0.0,9.5,5.6,94,26.9,0.453
2016-08-16,26.5,24.0,25.3,18.2,18.2,0.0,11.7,8.5,96,26.2,0.464
